item_id,part_number,manufacturer,brand,category,type,price_1,price_2,price_3,description,ignore,cut_sheet,haystack
96532.0,C704,HONEYWELL,ACTIVE LOGIX,TEMPERATURE,DUCT,$50.00,$1.00,$50.00,Duct Mounted Temp Sensor,,C:\Work\CutSheets\C704 DUCT SENSOR.pdf,"{'sensor': True, 'temp': True}"
96533.0,VT7350C5020B,VICONICS,Lynxspring,CONTROLLER,VICONICS,$215.69,$1.00,$215.69,"FCU Room Controller: 2 On/Off or Floating Outputs w/RH, Commercial Interface.",,C:\Work\CutSheets\028-8009-07-SDS-VT7300-A4-EN-CP20200128.pdf,"{'controller': True, 'point': True}"
96534.0,MRGPP,SETRA,ALPS,PRESSURE,DUCT,$97.00,$1.00,$97.00,Company Standard_DP_Duct,,C:\Work\CutSheets\DP_Duct_Setra.pdf,"{'sensor': True, 'pressure': True}"
96535.0,A/RH5-CP-O-10,ACI,ALPS,OA SENSORS,COMBO,$64.50,$1.00,$64.50,Company Standards_OAT/OAH,,C:\Work\CutSheets\OA_Hum Combo Sensor.pdf,{}
96536.0,LE11900,Core Components,ALPS,POWER SUPPLY,AC,$50.00,$1.00,$50.00,75va_120pri_24_sec,,C:\Work\CutSheets\LE11900.pdf,{'power': True}
96537.0,A/ESENSE-R,ACI,ALPS,MISC SENSORS,CO2,$139.18,$1.00,$139.18,WALL CO2,,C:\Work\CutSheets\esense-duct.pdf,{}
96538.0,A/DLP-001-W-U-N-A-0,ACI,ACI,PRESSURE,DUCT_PRESS,$92.00,$1.00,$92.00,Filter Dp,,C:\Work\CutSheets\DLP.pdf,"{'sensor': True, 'pressure': True}"
96539.0,A-FS-50,ACI,ALPS,TEMPERATURE,LOW LIMIT,$283.50,$1.00,$283.50,Manual Reset Freeze,,C:\Work\CutSheets\Freeze Stats [FS Series].pdf,"{'sensor': True, 'temp': True}"
96540.0,A/CO2 DUCT-C,ACI,ACI,MISC SENSORS,CO2,$167.96,$1.00,$167.96,WALL CO2,,C:\Work\CutSheets\CO2 Duct.pdf,{}
99587.0,IDC-SH2B05,IDEC,MULTIPLE,MISC,PANEL PARTS,$7.00,$1.00,$7.00,Relay Base Din Rail Mount,,C:\Work\CutSheets\Idec Relay Base.pdf,{'relay': True}
99588.0,DC-RH2BULAC24V,IDEC,MULTIPLE,MISC,PANEL PARTS,$14.00,$1.00,$14.00,DPDT w light Relay,,C:\Work\CutSheets\Idec Relays.pdf,{'relay': True}
99493.0,E2X FLEX SERIES,VERIS,LYNXSPRING,TRANSDUCER,CURRENT,$50.00,$1.00,$50.00,BACNET KW METER,,C:\Work\CutSheets\E2x Series E20 D0117 Data Sheet.pdf,{}
99574.0,RIB2401C-N4,FUNC DEV,ALPS,RELAY,RIB,$8.10,$1.00,$8.10,Nema 4x Rib Relay,,C:\Work\CutSheets\RIB2401C.pdf,{'relay': True}
96562.0,HC-201,SCHNEIDER,KELE,HUMIDITY,DUCT_HUM,$50.00,$1.00,$50.00,DUCT MOUNTED RH HIGH LIMIT,,C:\Work\CutSheets\Duct_RH_HighLimit_hc-201.pdf,{}
96563.0,NFB24-SR-S,BELIMO,BELIMO,ACTUATOR,MODULATING,$50.00,$1.00,$50.00,,,C:\Work\CutSheets\belimo_NFB24-SR_datasheet_en-us.pdf,{}
96564.0,G225BL-LVX24-SR,BELIMO,VARIES,VALVE,REHEAT,$50.00,$1.00,$50.00,"1""  Steam Valve with Actuator",,C:\Work\CutSheets\belimo_G225B-L_LVX24-SR_assembly_en-us.pdf,{}
96565.0,P6250SU,BELIMO,VARIES,VALVE,CHILLED WATER,$50.00,$1.00,$50.00,EPIV CONTROL VALVE,,C:\Work\CutSheets\belimo_P6250SU-127_ARX24-EP2-MOD_datasheet_en-us.pdf,{}
96574.0,VT7600W,VICONICS,ACTIVE LOGIX,CONTROLLER,VICONICS,$50.00,$1.00,$50.00,HEAT PUMP CONTROLLER,,C:\Work\CutSheets\VT7600W.pdf,"{'controller': True, 'point': True}"
96575.0,A/100-2W-1-4-GD,ACI,ALPS,TEMPERATURE,IMMERSION,$8.44,$1.00,$8.44,"4"" Immersion Sensor",,C:\Work\CutSheets\thermistors-immersion (1).pdf,"{'sensor': True, 'temp': True}"
96828.0,CWE,VERIS,LYNXSPRING,MISC SENSORS,CO2,$247.20,$1.00,$247.20,"CO2,Wall,Economy,No LCD",,C:\Work\CutSheets\CWE_CDE_d0117.pdf,{}
97263.0,HEW5MSTA,VERIS,LYNXSPRING,HUMIDITY,WALL_HUM,$89.93,$1.00,$89.93,"RH Econ,Wall,5%,4-20mA,T-Xmtr",,C:\Work\CutSheets\HEW_d0117 (1).pdf,{}
97264.0,HEW5MSTC,VERIS,LYNXSPRING,HUMIDITY,WALL_HUM,$78.11,$1.00,$78.11,"RH Econ,Wall,5%,4-20,Temp,1k Pt",,C:\Work\CutSheets\HEW_d0117 (1).pdf,{}
97265.0,HEW5MSTD,VERIS,LYNXSPRING,HUMIDITY,WALL_HUM,$82.79,$1.00,$82.79,"RH Econ,Wall,5%,4-20,Temp,10k T2",,C:\Work\CutSheets\HEW_d0117 (1).pdf,{}
97266.0,HEW5MSTH,VERIS,LYNXSPRING,HUMIDITY,WALL_HUM,$82.79,$1.00,$82.79,"RH Econ,Wall,5%,4-20,Temp,10k T3",,C:\Work\CutSheets\HEW_d0117 (1).pdf,{}
97267.0,HEW5MSX,VERIS,LYNXSPRING,HUMIDITY,WALL_HUM,$75.65,$1.00,$75.65,"RH Econ,Wall,5%,4-20",,C:\Work\CutSheets\HEW_d0117 (1).pdf,{}
97268.0,HEW5VSTA,VERIS,LYNXSPRING,HUMIDITY,WALL_HUM,$89.93,$1.00,$89.93,"RH Econ,Wall,5%,0-10V,Temp,Xmtr",,C:\Work\CutSheets\HEW_d0117 (1).pdf,{}
97269.0,HEW5VSTC,VERIS,LYNXSPRING,HUMIDITY,WALL_HUM,$82.79,$1.00,$82.79,"RH Econ,Wall,5%,0-10V,Temp,1k",,C:\Work\CutSheets\HEW_d0117 (1).pdf,{}
97270.0,HEW5VSTD,VERIS,LYNXSPRING,HUMIDITY,WALL_HUM,$82.79,$1.00,$82.79,"RH Econ,Wall,5%,0-10V,Temp,10k T2",,C:\Work\CutSheets\HEW_d0117 (1).pdf,{}
97271.0,HEW5VSTH,VERIS,LYNXSPRING,HUMIDITY,WALL_HUM,$82.79,$1.00,$82.79,"RH Econ,Wall,5%,0-10V,Temp,10k T3",,C:\Work\CutSheets\HEW_d0117 (1).pdf,{}
97275.0,HO2NMCTA1,VERIS,LYNXSPRING,HUMIDITY,OUTSIDE_HUM,$388.89,$1.00,$388.89,"RH Outdor,2%,NIST,4-20mA,TXmtr,-40to122F",,C:\Work\CutSheets\datasheet_1024_hd1nmcta1.pdf,{}
97276.0,HO2NMSTA1,VERIS,LYNXSPRING,HUMIDITY,OUTSIDE_HUM,$388.89,$1.00,$388.89,"RH Outdor,2%,NIST,4-20mA,TXmtr,-40to122F",,C:\Work\CutSheets\datasheet_1024_hd1nmcta1.pdf,{}
97277.0,HO2NMSTA12,VERIS,LYNXSPRING,HUMIDITY,OUTSIDE_HUM,$418.31,$1.00,$418.31,"RH Outdor,2%,NIST,4-20mA,TX,-40to122F,2C",,C:\Work\CutSheets\datasheet_1024_hd1nmcta1.pdf,{}
97278.0,HO2NMSTA22,VERIS,LYNXSPRING,HUMIDITY,OUTSIDE_HUM,$418.31,$1.00,$418.31,"RH Out,2%,NIST,4-20mA,TX,32to122F,2Cal",,C:\Work\CutSheets\datasheet_1024_hd1nmcta1.pdf,{}
97279.0,HO2NMSTC,VERIS,LYNXSPRING,HUMIDITY,OUTSIDE_HUM,$349.19,$1.00,$349.19,"RH Outdoor,2%,NIST,4-20mA,Temp,1k PT,RTD",,C:\Work\CutSheets\datasheet_1024_hd1nmcta1.pdf,{}
97280.0,HO2NMSTD,VERIS,LYNXSPRING,HUMIDITY,OUTSIDE_HUM,$349.19,$1.00,$349.19,"RH Outdoor,2%,NIST,4-20mA,Temp,10k T2",,C:\Work\CutSheets\datasheet_1024_hd1nmcta1.pdf,{}
97281.0,HO2NMSTD2,VERIS,LYNXSPRING,HUMIDITY,OUTSIDE_HUM,$378.60,$1.00,$378.60,"RH Outdr,2%,NIST,4-20mA,Temp,10k T2,2Cal",,C:\Work\CutSheets\datasheet_1024_hd1nmcta1.pdf,{}
97282.0,HO2NMSTH,VERIS,LYNXSPRING,HUMIDITY,OUTSIDE_HUM,$349.19,$1.00,$349.19,"RH Outdoor,2%,NIST,4-20mA,Temp,10k T3",,C:\Work\CutSheets\datasheet_1024_hd1nmcta1.pdf,{}
97283.0,HO2NMSTK,VERIS,LYNXSPRING,HUMIDITY,OUTSIDE_HUM,$329.44,$1.00,$329.44,"RH Outdoor,2%,NIST,4-20mA,Tmp,10k w/11kS",,C:\Work\CutSheets\datasheet_1024_hd1nmcta1.pdf,{}
96973.0,H300,VERIS,LYNXSPRING,CURRENT SWITCH,SPLIT CORE,$23.69,$1.00,$23.69,"Current Switch,Micro,Split-Core,Fixed,NO",,C:\Work\CutSheets\Hx00_d0117.pdf,{}
96980.0,H600,VERIS,LYNXSPRING,CURRENT SWITCH,SPLIT CORE,$20.91,$1.00,$20.91,"Current Switch,Mini Split-Core,Fixed,N.O",,C:\Work\CutSheets\Hx00_d0117.pdf,{}
96989.0,H701,VERIS,LYNXSPRING,CURRENT SWITCH,SPLIT CORE,$39.73,$1.00,$39.73,"Current Switch,Sld-Core,Adj,N.O.,No LED",,C:\Work\CutSheets\Hx08_H701_d0117 (1).pdf,{}
97007.0,H800,VERIS,LYNXSPRING,CURRENT SWITCH,SPLIT CORE,$15.05,$1.00,$15.05,"Current Switch,Solid-Core,Fixed,N.O.",,C:\Work\CutSheets\Hx00_d0117.pdf,{}
97035.0,HD1NMCX,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$392.80,$1.00,$392.80,"RH Duct,1%,NIST,4-20mA,CE",,C:\Work\CutSheets\HO_d0117.pdf,{}
97036.0,HD1NMSTA1,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$447.19,$1.00,$447.19,"RH Duct,1%,NIST,4-20mA,T-Xmtr",,C:\Work\CutSheets\HO_d0117.pdf,{}
97037.0,HD1NMSTA11,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$461.89,$1.00,$461.89,"RH Duct,1%,NIST,4-20mA,T-Xmtr,-40/122,1C",,C:\Work\CutSheets\HO_d0117.pdf,{}
97038.0,HD1NMSTA2,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$447.19,$1.00,$447.19,"RH Duct,1%,NIST,4-20mA,T-Xmtr",,C:\Work\CutSheets\HO_d0117.pdf,{}
97039.0,HD1NMSTA22,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$476.60,$1.00,$476.60,"RH Duct,1%,NIST,4-20mA,Xmtr,32-122,2Cal",,C:\Work\CutSheets\HO_d0117.pdf,{}
97040.0,HD1NMSTB2,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$436.89,$1.00,$436.89,"RH Duct,1%,NIST,4-20mA,Temp,100R Pt,2CAL",,C:\Work\CutSheets\HO_d0117.pdf,{}
97041.0,HD1NMSTC,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$407.49,$1.00,$407.49,"RH Duct,1%,NIST,4-20mA,Temp,1k Pt",,C:\Work\CutSheets\HO_d0117.pdf,{}
97042.0,HD1NMSTC2,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$436.89,$1.00,$436.89,"RH Duct,1%,NIST,4-20mA,Temp,1k Pt",,C:\Work\CutSheets\HO_d0117.pdf,{}
97043.0,HD1NMSTD,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$407.49,$1.00,$407.49,"RH Duct,1%,NIST,4-20mA,Temp,10k T2",,C:\Work\CutSheets\HO_d0117.pdf,{}
97044.0,HD1NMSTD1,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$398.29,$1.00,$398.29,"RH Duct,1%,NIST,4-20mA,Temp,10k T2",,C:\Work\CutSheets\HO_d0117.pdf,{}
97045.0,HD1NMSTD2,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$436.89,$1.00,$436.89,"RH Duct,1%,NIST,4-20mA,Temp,10k T2",,C:\Work\CutSheets\HO_d0117.pdf,{}
97046.0,HD1NMSTH,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$407.49,$1.00,$407.49,"RH Duct,1%,NIST,4-20mA,Temp,10k T3",,C:\Work\CutSheets\HO_d0117.pdf,{}
97047.0,HD1NMSTH1,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$422.20,$1.00,$422.20,"RH Duct,1%,NIST,4-20mA,Temp,10k T3,1 Cal",,C:\Work\CutSheets\HO_d0117.pdf,{}
97048.0,HD1NMSTQ2,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$436.89,$1.00,$436.89,"RH Duct,1%,4-20mA,Temp,1uA/C,Linitemp,2C",,C:\Work\CutSheets\HO_d0117.pdf,{}
97049.0,HD1NMSTR,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$436.89,$1.00,$436.89,"RH Duct,1%,NIST,4-20mA,Temp,10k US",,C:\Work\CutSheets\HO_d0117.pdf,{}
97050.0,HD1NMSX,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$370.52,$1.00,$370.52,"RH Duct,1%,NIST,4-20mA",,C:\Work\CutSheets\HO_d0117.pdf,{}
97051.0,HD1NVCX,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$392.80,$1.00,$392.80,"RH Duct,1%,NIST,0-5/0-10VDC,CE",,C:\Work\CutSheets\HO_d0117.pdf,{}
97052.0,HD1NVSTA1,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$447.19,$1.00,$447.19,"RH Duct,1%,NIST,5/10VDC,T-Xmtr",,C:\Work\CutSheets\HO_d0117.pdf,{}
97053.0,HD1NVSTA2,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$447.19,$1.00,$447.19,"RH Duct,1%,NIST,5/10VDC,T-Xmtr",,C:\Work\CutSheets\HO_d0117.pdf,{}
97054.0,HD1NVSTC,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$407.49,$1.00,$407.49,"RH Duct,1%,NIST,5/10VDC,Temp,1k RTD",,C:\Work\CutSheets\HO_d0117.pdf,{}
97055.0,HD1NVSTD,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$407.49,$1.00,$407.49,"RH Duct,1%,NIST,5/10VDC,Temp,10k T2",,C:\Work\CutSheets\HO_d0117.pdf,{}
97056.0,HD1NVSTD2,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$436.89,$1.00,$436.89,"RH Duct,1%,NIST,5/10VDC,Temp,10kT2,2C",,C:\Work\CutSheets\HO_d0117.pdf,{}
97057.0,HD1NVSTD3,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$451.60,$1.00,$451.60,"RH Duct,1%,NIST,5/10VDC,Temp,10kT2,3C",,C:\Work\CutSheets\HO_d0117.pdf,{}
97058.0,HD1NVSTH,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$407.49,$1.00,$407.49,"RH Duct,1%,NIST,5/10VDC,Temp,10k T3",,C:\Work\CutSheets\HO_d0117.pdf,{}
97059.0,HD1NVSTH1,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$422.20,$1.00,$422.20,"RH Duct,1%,NIST,5/10VDC,Temp,10k T3,1Cal",,C:\Work\CutSheets\HO_d0117.pdf,{}
97060.0,HD1NVSTK,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$407.49,$1.00,$407.49,"RH Duct,1%,NIST,5/10V,Temp,10kw/11kS",,C:\Work\CutSheets\HO_d0117.pdf,{}
97061.0,HD1NVSTY2,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$458.96,$1.00,$458.96,"RH Duct,1%,NIST,5/10VDC,Temp,10k T3 HA",,C:\Work\CutSheets\HO_d0117.pdf,{}
97062.0,HD1NVSX,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$392.80,$1.00,$392.80,"RH Duct,1%,NIST,5/10VDC",,C:\Work\CutSheets\HO_d0117.pdf,{}
97063.0,HD2NMCTA2,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$352.52,$1.00,$352.52,"RH Duct,2%,NIST,4-20mA,CE,T-Xmtr",,C:\Work\CutSheets\HO_d0117.pdf,{}
97064.0,HD2NMCX,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$319.28,$1.00,$319.28,"RH Duct,2%,NIST,4-20mA,CE",,C:\Work\CutSheets\HO_d0117.pdf,{}
97065.0,HD2NMSTA1,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$373.67,$1.00,$373.67,"RH Duct,2%,NIST,4-20mA,T-Xmtr",,C:\Work\CutSheets\HO_d0117.pdf,{}
97066.0,HD2NMSTA11,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$388.36,$1.00,$388.36,"RH Duct,2%,NIST,4-20mA,T-Xmtr,-40/122,1C",,C:\Work\CutSheets\HO_d0117.pdf,{}
97067.0,HD2NMSTA12,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$403.08,$1.00,$403.08,"RH Duct,2%,NIST,4-20mA,T-Xmtr,-40/122,2C",,C:\Work\CutSheets\HO_d0117.pdf,{}
97068.0,HD2NMSTA2,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$373.67,$1.00,$373.67,"RH Duct,2%,NIST,4-20mA,T-Xmtr,32-122F",,C:\Work\CutSheets\HO_d0117.pdf,{}
97069.0,HD2NMSTA21,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$388.36,$1.00,$388.36,"RH Duct,2%,NIST,4-20mA,Xmtr,32-122,1Cal",,C:\Work\CutSheets\HO_d0117.pdf,{}
97070.0,HD2NMSTA22,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$403.08,$1.00,$403.08,"RH Duct,2%NIST,4-20mA,TXmtr,32-122F",,C:\Work\CutSheets\HO_d0117.pdf,{}
97071.0,HD2NMSTB2,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$363.39,$1.00,$363.39,"RH Duct,2%,NIST,4-20mA,Temp,100R Pt,2CAL",,C:\Work\CutSheets\HO_d0117.pdf,{}
97073.0,HD2NMSTC1,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$348.68,$1.00,$348.68,"RH Duct,2%,NIST,4-20mA,Temp,1k RTD",,C:\Work\CutSheets\HO_d0117.pdf,{}
97074.0,HD2NMSTD,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$333.97,$1.00,$333.97,"RH Duct,2%,NIST,4-20mA,Temp,10k T2",,C:\Work\CutSheets\HO_d0117.pdf,{}
97075.0,HD2NMSTD1,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$348.68,$1.00,$348.68,"RH Duct,2%,NIST,4-20mA,Temp,10k T2,1Cal",,C:\Work\CutSheets\HO_d0117.pdf,{}
97076.0,HD2NMSTD2,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$363.39,$1.00,$363.39,"RH Duct,2%,NIST,4-20mA,Temp,10k T2,2Cal",,C:\Work\CutSheets\HO_d0117.pdf,{}
97077.0,HD2NMSTH,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$333.97,$1.00,$333.97,"RH Duct,2%,NIST,4-20mA,Temp,10k T3",,C:\Work\CutSheets\HO_d0117.pdf,{}
97078.0,HD2NMSTN,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$333.97,$1.00,$333.97,"RH Duct,2% NIST,4-20mA,Temp,1k8",,C:\Work\CutSheets\HO_d0117.pdf,{}
97079.0,HD2NMSTR,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$333.97,$1.00,$333.97,"RH Duct,2%,NIST,4-20mA,Temp,10k G",,C:\Work\CutSheets\HO_d0117.pdf,{}
97080.0,HD2NMSTW,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$370.73,$1.00,$370.73,"RH Duct,2%,NIST,4-20mA,Temp,10k T2 HA",,C:\Work\CutSheets\HO_d0117.pdf,{}
97081.0,HD2NMSX,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$319.28,$1.00,$319.28,"RH Duct,2%,NIST,4-20mA",,C:\Work\CutSheets\HO_d0117.pdf,{}
97082.0,HD2NVCX,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$319.28,$1.00,$319.28,"RH Duct,2%,NIST,0-5/0-10VDC,CE",,C:\Work\CutSheets\HO_d0117.pdf,{}
97083.0,HD2NVSTA11,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$355.72,$1.00,$355.72,"RH Duct,2%,NIST,5/10V,TXmtr,-40/122F",,C:\Work\CutSheets\HO_d0117.pdf,{}
97084.0,HD2NVSTA2,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$373.67,$1.00,$373.67,"RH Duct,2%,NIST,5/10VDC,T-Xmtr",,C:\Work\CutSheets\HO_d0117.pdf,{}
97085.0,HD2NVSTA21,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$388.37,$1.00,$388.37,"RH Duct,2%,NIST,5/10VDC,TXmtr,32-122F,1C",,C:\Work\CutSheets\HO_d0117.pdf,{}
97086.0,HD2NVSTA23,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$417.79,$1.00,$417.79,"RH Duct,2%,NIST,5/10VDC,T-Xmtr,32-122F",,C:\Work\CutSheets\HO_d0117.pdf,{}
97087.0,HD2NVSTC,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$333.97,$1.00,$333.97,"RH Duct,2%,NIST,5/10VDC,Temp,1k Pt",,C:\Work\CutSheets\HO_d0117.pdf,{}
97089.0,HD2NVSTD2,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$363.39,$1.00,$363.39,"RH Duct,2%,NIST,5/10VDC,Temp,10kT2,2C",,C:\Work\CutSheets\HO_d0117.pdf,{}
97090.0,HD2NVSTH,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$333.97,$1.00,$333.97,"RH Duct,2%,NIST,5/10VDC,Temp,10k T3",,C:\Work\CutSheets\HO_d0117.pdf,{}
97091.0,HD2NVSTH1,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$348.68,$1.00,$348.68,"RH Duct,2%,NIST,5/10VDC,Temp,10k T3,1Cal",,C:\Work\CutSheets\HO_d0117.pdf,{}
97092.0,HD2NVSTK,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$333.97,$1.00,$333.97,"RH Duct,2%,NIST,5/10VDC,Tmp,10kw/11kS",,C:\Work\CutSheets\HO_d0117.pdf,{}
97093.0,HD2NVSTK2,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$342.81,$1.00,$342.81,"RH Duct,2%,NIST,5/10V,Tmp,10kw/11kS,2Cal",,C:\Work\CutSheets\HO_d0117.pdf,{}
97094.0,HD2NVSTM1,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$348.68,$1.00,$348.68,"RH Duct,2%,NIST,5/10VDC,Temp,20k NTC,1C",,C:\Work\CutSheets\HO_d0117.pdf,{}
97095.0,HD2NVSX,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$319.28,$1.00,$319.28,"RH Duct,2%,NIST,5/10VDC",,C:\Work\CutSheets\HO_d0117.pdf,{}
97096.0,HD2XMCTA1,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$240.17,$1.00,$240.17,"RH Duct,2%,4-20mA,CE,T-Xmtr,-40to122F",,C:\Work\CutSheets\HO_d0117.pdf,{}
97097.0,HD2XMCX,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$171.29,$1.00,$171.29,"RH Duct,2%,4-20mA,CE",,C:\Work\CutSheets\HO_d0117.pdf,{}
97098.0,HD2XMSTA1,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$240.17,$1.00,$240.17,"RH Duct,2%,4-20mA,T-Xmtr,-40to122F",,C:\Work\CutSheets\HO_d0117.pdf,{}
97099.0,HD2XMSTA12,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$268.73,$1.00,$268.73,"RH Duct,2%,4-20mA,T-Xmtr,-40to122F,2 Cal",,C:\Work\CutSheets\HO_d0117.pdf,{}
97100.0,HD2XMSTA2,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$240.17,$1.00,$240.17,"RH Duct,2%,4-20mA,T-Xmtr,32-122F",,C:\Work\CutSheets\HO_d0117.pdf,{}
97101.0,HD2XMSTB,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$178.44,$1.00,$178.44,"RH Duct,2%,4-20mA,Temp,100R Pt",,C:\Work\CutSheets\HO_d0117.pdf,{}
97102.0,HD2XMSTC,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$178.44,$1.00,$178.44,"RH Duct,2%,4-20mA,Temp,1k Pt",,C:\Work\CutSheets\HO_d0117.pdf,{}
97103.0,HD2XMSTD,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$178.44,$1.00,$178.44,"RH Duct,2%,4-20mA,Temp,10k T2",,C:\Work\CutSheets\HO_d0117.pdf,{}
97104.0,HD2XMSTD2,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$230.19,$1.00,$230.19,"RH Duct,2%,4-20mA,Temp,10k T2",,C:\Work\CutSheets\HO_d0117.pdf,{}
97105.0,HD2XMSTH,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$178.44,$1.00,$178.44,"RH Duct,2%,4-20mA,Temp,10k T3",,C:\Work\CutSheets\HO_d0117.pdf,{}
97106.0,HD2XMSTH2,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$230.19,$1.00,$230.19,"RH Duct,2%,4-20mA,Temp,10k T3,2PT CAL",,C:\Work\CutSheets\HO_d0117.pdf,{}
97107.0,HD2XMSTH3,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$244.47,$1.00,$244.47,"RH Duct,2%,4-20mA,Temp,10k T3,3C",,C:\Work\CutSheets\HO_d0117.pdf,{}
97108.0,HD2XMSTJ,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$178.44,$1.00,$178.44,"RH Duct,2%,4-20mA,Temp,10k DALE",,C:\Work\CutSheets\HO_d0117.pdf,{}
97109.0,HD2XMSTK,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$178.44,$1.00,$178.44,"RH Duct,2%,4-20mA,Temp10kw/11kS",,C:\Work\CutSheets\HO_d0117.pdf,{}
97110.0,HD2XMSTM,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$178.44,$1.00,$178.44,"RH Duct,2%,4-20mA,Temp,20k NTC",,C:\Work\CutSheets\HO_d0117.pdf,{}
97111.0,HD2XMSTN,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$178.44,$1.00,$178.44,"RH Duct,2%,4-20mA,Temp,1k8",,C:\Work\CutSheets\HO_d0117.pdf,{}
97112.0,HD2XMSX,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$171.29,$1.00,$171.29,"RH Duct,2%,4-20mA",,C:\Work\CutSheets\HO_d0117.pdf,{}
97113.0,HD2XVCTA2,VERIS,LYNXSPRING,HUMIDITY,DUCT_HUM,$240.17,$1.00,$240.17,"RH Duct,2%,5/10VDC,T-Xmtr,32-122,CE",,C:\Work\CutSheets\HO_d0117.pdf,{}
